question_id,status,message,gt_message
AQ1327,ERROR,Invalid SPARQL query: Prefix ora was not registered using a PREFIX declaration,"?metric	?metric_lbl	?score
<http://orkg.org/orkg/resource/R111697>	""Accuracy""^^<http://www.w3.org/2001/XMLSchema#string>	""48.92%""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1870,ERROR,Invalid SPARQL query: Prefix ora was not registered using a PREFIX declaration,"?dataset	?dataset_lbl
<http://orkg.org/orkg/resource/R122117>	""OntoNotes""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1864,ERROR,Invalid SPARQL query: Prefix orkc was not registered using a PREFIX declaration,"?dataset	?dataset_lbl
<http://orkg.org/orkg/resource/R119541>	""CommonsenseQA""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R120580>	""OpenBookQA""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ2376,NULL,null,"?code
""https://github.com/EmilienDupont/augmented-neural-odes""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/kfallah/NODE-Denoiser""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/locuslab/monotone_op_net""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/mandubian/pytorch-neural-ode""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/mitmath/18S096SciML""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1119,ERROR,Invalid SPARQL query: Prefix orkp was not registered using a PREFIX declaration,"?metric	?metric_lbl	?score
<http://orkg.org/orkg/resource/R111697>	""Accuracy""^^<http://www.w3.org/2001/XMLSchema#string>	""90%""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1125,NULL,null,"?metric	?metric_lbl	?score
<http://orkg.org/orkg/resource/R118364>	""Top-1 Accuracy""^^<http://www.w3.org/2001/XMLSchema#string>	""55.5""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1904,NULL,null,"?dataset	?dataset_lbl
<http://orkg.org/orkg/resource/R128070>	""PWC Leaderboards (restricted)""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R128074>	""NLP-TDMS (Exp, arXiv only)""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1092,ERROR,Invalid SPARQL query: Prefix ora was not registered using a PREFIX declaration,"?metric	?metric_lbl	?score
<http://orkg.org/orkg/resource/R114483>	""F1""^^<http://www.w3.org/2001/XMLSchema#string>	""59""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ2216,NULL,null,"?code
""https://github.com/bolducp/hierarchical-rnn""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/kaiu85/hm-rnn""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1723,ERROR,Invalid SPARQL query: Prefix orkggc was not registered using a PREFIX declaration,"?model	?model_lbl
<http://orkg.org/orkg/resource/R124891>	""Duel noop""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0818,ERROR,Invalid SPARQL query: Prefix ora was not registered using a PREFIX declaration,"?metric	?metric_lbl
<http://orkg.org/orkg/resource/R116443>	""BLEU""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R120302>	""DLD""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0159,ERROR,Invalid SPARQL query: Prefix ora was not registered using a PREFIX declaration,"?model	?model_lbl
<http://orkg.org/orkg/resource/R120775>	""NCBI_BERT(base) (P+M)""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124559>	""BioSentVec (PubMed)""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124560>	""BioSentVec (PubMed + MIMIC-III)""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124561>	""BioSentVec (MIMIC-III)""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124562>	""Universal Sentence Encoder""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1535,ERROR,Invalid SPARQL query: Prefix ora was not registered using a PREFIX declaration,"?model	?model_lbl
<http://orkg.org/orkg/resource/R121028>	""Grave et al. (2016) - LSTM""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1245,ERROR,Invalid SPARQL query: Prefix ora was not registered using a PREFIX declaration,"?metric	?metric_lbl	?score
<http://orkg.org/orkg/resource/R114483>	""F1""^^<http://www.w3.org/2001/XMLSchema#string>	""72.9""^^<http://www.w3.org/2001/XMLSchema#string>
"
HQ0043,NULL,null,"?variables
""Cloud ice""^^<http://www.w3.org/2001/XMLSchema#string>
""Clouds""^^<http://www.w3.org/2001/XMLSchema#string>
""Water vapour""^^<http://www.w3.org/2001/XMLSchema#string>
"
HQ0057,NULL,null,"?URL
""https://github.com/SAILResearch/replication-prioritize_devices_test_app""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/saltlab/Minning-App-Stores""^^<http://www.w3.org/2001/XMLSchema#string>
""https://mast.informatik.uni-hamburg.de/wp-content/uploads/2014/03/REJ_data.zip""^^<http://www.w3.org/2001/XMLSchema#string>
""https://mast.informatik.uni-hamburg.de/wp-content/uploads/2014/03/REJ_data.zip ""^^<http://www.w3.org/2001/XMLSchema#string>
""https://seel.cse.lsu.edu/data/re17.zip""^^<http://www.w3.org/2001/XMLSchema#string>
""https://seel.cse.lsu.edu/data/refsq17.zip""^^<http://www.w3.org/2001/XMLSchema#string>
""https://sites.google.com/site/appsimilarity/""^^<http://www.w3.org/2001/XMLSchema#string>
""https://sites.google.com/site/appsuserreviews/""^^<http://www.w3.org/2001/XMLSchema#string>
""https://zenodo.org/record/56907#.YKT_NudCRPY""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1537,ERROR,Invalid SPARQL query: Prefix orkg was not registered using a PREFIX declaration,"?model	?model_lbl
<http://orkg.org/orkg/resource/R120924>	""FS-LSTM-4""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1251,NULL,null,"?metric	?metric_lbl	?score
<http://orkg.org/orkg/resource/R111697>	""Accuracy""^^<http://www.w3.org/2001/XMLSchema#string>	""96.8""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1286,ERROR,Invalid SPARQL query: Prefix orkc was not registered using a PREFIX declaration,"?metric	?metric_lbl	?score
<http://orkg.org/orkg/resource/R119875>	""Score""^^<http://www.w3.org/2001/XMLSchema#string>	""994.0""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ2214,ERROR,"Invalid SPARQL query: token recognition error at: '\""https?://doi\\.'","?code
""https://github.com/facebookresearch/adaptive-span""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/lucidrains/memory-transformer-xl""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/lucidrains/reformer-pytorch""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/lucidrains/routing-transformer""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/lucidrains/x-transformers""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ2348,ERROR,Invalid SPARQL query: Prefix orkp was not registered using a PREFIX declaration,"?code
""https://github.com/castorini/hedwig""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/dki-lab/covid19-classification""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/helenabalabin/covid-19-document-classification""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1866,ERROR,Invalid SPARQL query: Prefix orkg was not registered using a PREFIX declaration,"?dataset	?dataset_lbl
<http://orkg.org/orkg/resource/R120747>	""ANLI test""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R120774>	""MedNLI""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R120776>	""SNLI""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R121068>	""MedSTS""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R121069>	""BIOSSES""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R123000>	""ShARe/CLEF eHealth corpus""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0991,ERROR,"Invalid SPARQL query: Token \""iriToLabel\"": extraneous input 'iriToLabel' expecting {'(', '+', '!', '-', 'true', 'false', GROUP_CONCAT, NOT, STR, LANG, LANGMATCHES, DATATYPE, BOUND, IRI, URI, BNODE, RAND, ABS, CEIL, FLOOR, ROUND, CONCAT, STRLEN, UCASE, LCASE, ENCODE_FOR_URI, CONTAINS, STRSTARTS, STRENDS, STRBEFORE, STRAFTER, YEAR, MONTH, DAY, HOURS, MINUTES, SECONDS, TIMEZONE, TZ, NOW, UUID, STRUUID, SHA1, SHA256, SHA384, SHA512, MD5, COALESCE, IF, STRLANG, STRDT, SAMETERM, ISIRI, ISURI, ISBLANK, ISLITERAL, ISNUMERIC, REGEX, SUBSTR, REPLACE, EXISTS, COUNT, SUM, MIN, MAX, AVG, STDEV, SAMPLE, IRI_REF, PNAME_NS, PNAME_LN, VAR1, VAR2, PREFIX_LANGTAG, INTEGER, DECIMAL, DOUBLE, INTEGER_POSITIVE, DECIMAL_POSITIVE, DOUBLE_POSITIVE, INTEGER_NEGATIVE, DECIMAL_NEGATIVE, DOUBLE_NEGATIVE, STRING_LITERAL1, STRING_LITERAL2, STRING_LITERAL_LONG1, STRING_LITERAL_LONG2}","?metric	?metric_lbl
<http://orkg.org/orkg/resource/R111697>	""Accuracy""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0013,ERROR,Invalid SPARQL query: Prefix ora was not registered using a PREFIX declaration,"?model	?model_lbl
<http://orkg.org/orkg/resource/R120581>	""QA-GNN""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ2176,ERROR,Invalid SPARQL query: Prefix ora was not registered using a PREFIX declaration,"?code
""https://github.com/Jmkernes/PAR-Transformer-XL""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/NVIDIA/DeepLearningExamples/tree/master/PyTorch/LanguageModeling""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0007,ERROR,Invalid SPARQL query: Prefix ora was not registered using a PREFIX declaration,"?model	?model_lbl
<http://orkg.org/orkg/resource/R224967>	""CL-Titles-Parser""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1494,ERROR,Invalid SPARQL query: Prefix orkg was not registered using a PREFIX declaration,"?model	?model_lbl
<http://orkg.org/orkg/resource/R120289>	""Encoder-decoder + conditional copy""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0952,NULL,null,"?metric	?metric_lbl
<http://orkg.org/orkg/resource/R119875>	""Score""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0946,SUCCESS,"?m
<http://orkg.org/orkg/predicate/P18048>
<http://orkg.org/orkg/predicate/P58020>
<http://orkg.org/orkg/predicate/P71081>
<http://orkg.org/orkg/resource/R111697>
<http://orkg.org/orkg/resource/R119927>
<http://orkg.org/orkg/resource/R142103>
<http://orkg.org/orkg/resource/R163734>
<http://orkg.org/orkg/resource/R178444>
<http://orkg.org/orkg/resource/R194862>
<http://orkg.org/orkg/resource/R195391>
<http://orkg.org/orkg/resource/R195548>
<http://orkg.org/orkg/resource/R196710>
<http://orkg.org/orkg/resource/R203748>
<http://orkg.org/orkg/resource/R219319>
<http://orkg.org/orkg/resource/R225345>
<http://orkg.org/orkg/resource/R226705>
<http://orkg.org/orkg/resource/R6035>
<http://orkg.org/orkg/resource/R68895>
<http://orkg.org/orkg/resource/R76071>
<http://orkg.org/orkg/predicate/P3004>
<http://orkg.org/orkg/resource/R116363>
<http://orkg.org/orkg/resource/R141527>
<http://orkg.org/orkg/resource/R144958>
<http://orkg.org/orkg/resource/R178426>
<http://orkg.org/orkg/resource/R191142>
<http://orkg.org/orkg/resource/R191620>
<http://orkg.org/orkg/resource/R209707>
<http://orkg.org/orkg/resource/R211536>
<http://orkg.org/orkg/resource/R219344>
<http://orkg.org/orkg/resource/R223139>
<http://orkg.org/orkg/resource/R224783>
<http://orkg.org/orkg/resource/R224802>
<http://orkg.org/orkg/resource/R224808>
<http://orkg.org/orkg/resource/R278006>
<http://orkg.org/orkg/resource/R281034>
<http://orkg.org/orkg/resource/R286363>
<http://orkg.org/orkg/resource/R6009>
<http://orkg.org/orkg/resource/R68896>
<http://orkg.org/orkg/resource/R75798>
<http://orkg.org/orkg/resource/R75801>
<http://orkg.org/orkg/predicate/P5015>
<http://orkg.org/orkg/predicate/P71079>
<http://orkg.org/orkg/resource/R116364>
<http://orkg.org/orkg/resource/R141528>
<http://orkg.org/orkg/resource/R144957>
<http://orkg.org/orkg/resource/R191621>
<http://orkg.org/orkg/resource/R196711>
<http://orkg.org/orkg/resource/R211538>
<http://orkg.org/orkg/resource/R219345>
<http://orkg.org/orkg/resource/R219701>
<http://orkg.org/orkg/resource/R221424>
<http://orkg.org/orkg/resource/R223196>
<http://orkg.org/orkg/resource/R224784>
<http://orkg.org/orkg/resource/R224803>
<http://orkg.org/orkg/resource/R250290>
<http://orkg.org/orkg/resource/R281035>
<http://orkg.org/orkg/resource/R286364>
<http://orkg.org/orkg/resource/R6010>
<http://orkg.org/orkg/resource/R6557>
<http://orkg.org/orkg/resource/R75799>
<http://orkg.org/orkg/resource/R75802>
","?metric	?metric_lbl
<http://orkg.org/orkg/resource/R119875>	""Score""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1873,NULL,null,"?dataset	?dataset_lbl
<http://orkg.org/orkg/resource/R118532>	""Multimodal PISA""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R121347>	""ImageNet""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R122332>	""AudioSet""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R122340>	""ESC-50""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R127290>	""ModelNet40""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ2413,ERROR,Invalid SPARQL query: Prefix wdt was not registered using a PREFIX declaration,"?code
""https://github.com/lucidrains/vit-pytorch""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/rishikksh20/convolution-vision-transformers""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ2361,ERROR,Invalid SPARQL query: Prefix orkg was not registered using a PREFIX declaration,"?code
""https://github.com/google-research/big_transfer""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/sayakpaul/A-Barebones-Image-Retrieval-System""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/SoojungYang/supervised_pretraining_GN_WS""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1654,ERROR,Invalid SPARQL query: Prefix orkg was not registered using a PREFIX declaration,"?model	?model_lbl
<http://orkg.org/orkg/resource/R126666>	""ImageNet + iNat on WS-DAN""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1287,ERROR,Invalid SPARQL query: Prefix orkc was not registered using a PREFIX declaration,"?metric	?metric_lbl	?score
<http://orkg.org/orkg/resource/R119875>	""Score""^^<http://www.w3.org/2001/XMLSchema#string>	""957""^^<http://www.w3.org/2001/XMLSchema#string>
"
HQ0081,ERROR,Invalid SPARQL query: Prefix orkg was not registered using a PREFIX declaration,"Invalid SPARQL query: Token \"",\"": mismatched input ',' expecting {'{', WHERE, FROM}"
AQ0172,ERROR,"Invalid SPARQL query: Token \"".\"": mismatched input '.' expecting {'(', '[', 'true', 'false', IRI_REF, PNAME_NS, PNAME_LN, BLANK_NODE_LABEL, VAR1, VAR2, PREFIX_LANGTAG, INTEGER, DECIMAL, DOUBLE, INTEGER_POSITIVE, DECIMAL_POSITIVE, DOUBLE_POSITIVE, INTEGER_NEGATIVE, DECIMAL_NEGATIVE, DOUBLE_NEGATIVE, STRING_LITERAL1, STRING_LITERAL2, STRING_LITERAL_LONG1, STRING_LITERAL_LONG2, NIL, ANON}","?model	?model_lbl
<http://orkg.org/orkg/resource/R116612>	""SciBERT (SciVocab)""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R116685>	""SciBERT (Base Vocab)""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1250,ERROR,Invalid SPARQL query: Prefix orkc was not registered using a PREFIX declaration,"?metric	?metric_lbl	?score
<http://orkg.org/orkg/resource/R111697>	""Accuracy""^^<http://www.w3.org/2001/XMLSchema#string>	""75.45""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1244,NULL,null,"?metric	?metric_lbl	?score
<http://orkg.org/orkg/resource/R115579>	""Accuracy (%)""^^<http://www.w3.org/2001/XMLSchema#string>	""79.1""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R123734>	""FLOPS""^^<http://www.w3.org/2001/XMLSchema#string>	""560M""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R123735>	""PARAMS""^^<http://www.w3.org/2001/XMLSchema#string>	""6.3M""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0604,NULL,null,"?paper	?paper_lbl
<http://orkg.org/orkg/resource/R131877>	""A Distributional Perspective on Reinforcement Learning""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R131980>	""Dueling Network Architectures for Deep Reinforcement Learning""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R132399>	""Prioritized Experience Replay""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R132604>	""Deep Reinforcement Learning with Double Q-learning""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R133007>	""Learning values across many orders of magnitude""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R133107>	""Massively Parallel Methods for Deep Reinforcement Learning""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R133207>	""Deep Exploration via Bootstrapped DQN""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R133403>	""Self-Imitation Learning""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R133503>	""Asynchronous Methods for Deep Reinforcement Learning""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R133821>	""Policy Optimization With Penalized Point Probability Distance: An Alternative To Proximal Policy Optimization""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R133937>	""Evolution Strategies as a Scalable Alternative to Reinforcement Learning""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R134264>	""First return, then explore""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R134288>	""Exploration by Random Network Distillation""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R134302>	""#Exploration: A Study of Count-Based Exploration for Deep Reinforcement Learning""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R134312>	""Count-Based Exploration with Neural Density Models""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R134333>	""Large-Scale Study of Curiosity-Driven Learning""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R134345>	""Unifying Count-Based Exploration and Intrinsic Motivation""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R134360>	""Count-Based Exploration in Feature Space for Reinforcement Learning""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R134383>	""Count-Based Exploration with the Successor Representation""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R134401>	""Incentivizing Exploration In Reinforcement Learning With Deep Predictive Models""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0176,NULL,null,"?model	?model_lbl
<http://orkg.org/orkg/resource/R122343>	""SB-CNN aug""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R122344>	""SB-CNN noaug""^^<http://www.w3.org/2001/XMLSchema#string>
"
